,SK_ID_CURR,PREVAPP_SK_ID_PREV_COUNT,PREVAPP_AMT_ANNUITY_LAST,PREVAPP_AMT_APPLICATION_LAST,PREVAPP_AMT_CREDIT_LAST,PREVAPP_AMT_DOWN_PAYMENT_LAST,PREVAPP_AMT_GOODS_PRICE_LAST,PREVAPP_FLAG_LAST_APPL_PER_CONTRACT_LAST,PREVAPP_DAYS_FIRST_DUE_LAST,PREVAPP_DAYS_LAST_DUE_1ST_VERSION_LAST,PREVAPP_DAYS_LAST_DUE_LAST,PREVAPP_AMT_DECLINED_LAST,PREVAPP_AMT_CREDIT_GOODS_RATIO_LAST,PREVAPP_AMT_CREDIT_GOODS_DIFF_LAST,PREVAPP_AMT_CREDIT_APPLICATION_RATIO_LAST,PREVAPP_CREDIT_DOWNPAYMENT_RATIO_LAST,PREVAPP_GOOD_DOWNPAYMET_RATIO_LAST,PREVAPP_ANNUITY_LAST,PREVAPP_ANNUITY_GOODS_LAST
1125,101178,3,8743.77,81675.0,74925.0,13500.0,81675.0,1,-2281.0,-1951.0,-1951.0,6750.0,0.9173553717885088,-6750.0,1.090090089944599,0.1801801801561321,0.16528925617810966,6243.744796879336,6806.2443281297265
1126,101179,11,18201.645,135000.0,163732.5,13500.0,135000.0,1,-967.0,-637.0,-967.0,-28732.5,1.2128333332434942,28732.5,0.8245155970363541,0.7202881148617911,0.441826214877491,13644.363629696974,11249.990625007813
1127,101180,4,9272.025,89955.0,95323.5,4500.0,89955.0,1,-1623.0,-1233.0,-1233.0,-5368.5,1.0596798398021587,5368.5,0.9436812537366251,0.0472076665200913,0.05002501250069201,6808.8165651310255,6425.352553319604
1128,101181,11,19986.075,0.0,0.0,0.0,450000.0,1,365243.0,365243.0,365243.0,0.0,1.1583999999742578,71280.0,0.0,0.0,0.0,14479.995977778894,12499.99652777874
1129,101182,2,7476.3,62680.5,62370.0,6268.5,62680.5,1,-844.0,-514.0,-514.0,310.5,0.9950463061087504,-310.5,1.0049783548172233,0.10050505048893617,0.10000717925032393,5197.4956687536105,5223.370647191126
1130,101183,5,6925.185,54036.0,62797.5,5404.5,54036.0,1,-1868.0,-1478.0,-1478.0,-8761.5,1.1621419051813342,8761.5,0.8604801145172212,0.08606234323244359,0.10001665554444876,4485.532510333921,3859.71152877748
1131,101184,1,3677.13,36778.5,33097.5,3681.0,36778.5,1,-2754.0,-2484.0,-2484.0,3681.0,0.8999143518903939,-3681.0,1.1112168589436613,0.11121685924579897,0.100085647837708,3309.746690253309,3677.846322153678
1132,101185,1,7119.135,58450.5,65862.0,5845.5,58450.5,1,-163.0,167.0,-103.0,-7411.5,1.1267995994684734,7411.5,0.8874692537597598,0.08875375784386234,0.1000076988049704,5488.495426253811,4870.870940940883
1133,101186,1,27155.25,336315.96,269050.5,67265.46,336315.96,1,-327.0,3.0,-237.0,67265.46000000004,0.7999932563176605,-67265.46000000004,1.2500105370088508,0.25001053704601883,0.2000067436526055,22420.856315953068,28026.30664474446
1134,101187,16,7227.54,67500.0,91476.0,0.0,67500.0,1,-1854.0,365243.0,-758.0,-23976.0,1.3551999997992297,23976.0,0.7378984650905266,0.0,0.0,3811.4984118756624,2812.498828125488
1135,101188,6,9539.37,53995.5,53995.5,0.0,53995.5,1,-652.0,-502.0,-592.0,0.0,0.9999999998147994,0.0,0.9999999998147994,0.0,0.0,8999.235001274998,8999.235001274998
1136,101189,5,3457.08,26955.0,29623.5,0.0,26955.0,1,-2223.0,-1893.0,-1893.0,-2668.5,1.0989983301432025,2668.5,0.9099194892872484,0.0,0.0,2468.6229428142137,2246.24812812656
1137,101190,2,6750.0,0.0,135000.0,0.0,94743.0,1,-2652.0,365243.0,-2044.0,-135000.0,1.0831195971118583,7875.0,0.0,0.0,0.0,13499999999.999998,7895.243420630483
1138,101191,9,11721.735,0.0,0.0,0.0,90000.0,1,-723.0,-393.0,-423.0,0.0,1.2092999998656333,18837.0,0.0,0.0,0.0,9069.7424418813,7499.993750005207
1139,101192,9,8478.855,70196.4,69727.5,6750.9,70196.4,1,-2220.0,-1890.0,-1890.0,468.8999999999942,0.993320170123636,-468.8999999999942,1.0067247497749487,0.09681832847917704,0.09617159852981468,5810.6201578165355,5849.695125254062
1140,101193,3,12905.415,0.0,0.0,0.0,180000.0,1,-726.0,-36.0,-36.0,0.0,1.4751999999180443,85536.0,0.0,0.0,0.0,7375.99795111168,4999.998611111497
1141,101194,4,2287.575,18405.0,16564.5,1840.5,18405.0,1,-2105.0,-1835.0,-1835.0,1840.5,0.8999999995110025,-1840.5,1.1111111104403326,0.11111111104403326,0.09999999994566694,1656.4483435516565,1840.4981595018405
1142,101195,1,6557.67,65925.0,65596.5,6592.5,65925.0,1,-678.0,-348.0,-468.0,328.5,0.9950170646954848,-328.5,1.0050078889872158,0.1005007888987216,0.09999999998483124,5466.370444691296,5493.745421878814
1143,101196,22,11756.025,224995.5,224995.5,0.0,224995.5,1,-232.0,38.0,-82.0,0.0,0.9999999999555548,0.0,0.9999999999555548,0.0,0.0,9374.808593829754,9374.808593829754
1144,101197,1,6692.76,55413.0,60898.5,0.0,55413.0,1,-2107.0,-1777.0,-1777.0,-5485.5,1.0989930158809316,5485.5,0.9099238896015626,0.0,0.0,5074.870770941025,4617.746151878207
1145,101198,11,27519.435,135000.0,143910.0,2.25,135000.0,1,365243.0,365243.0,365243.0,-8910.0,1.0659999999210372,8910.0,0.9380863038747768,7.159221074468875e-05,8.502678340465123e-05,23984.960025066626,22499.962500062506
1146,101199,10,28820.655,225000.0,271611.0,3870.0,225000.0,1,-303.0,-153.0,-153.0,-46611.0,1.2071599999463485,46611.0,0.8283906027065033,0.08904535098386017,0.10003489586805864,22634.231138140716,18749.984375013017
1147,101200,8,18500.625,0.0,0.0,4743.0,450000.0,1,-665.0,365243.0,365243.0,0.0,1.4949999999667778,222750.0,0.0,0.11111111108508184,0.09999999997891627,11212.498131250313,7499.998750000207
1148,101201,1,12416.895,60975.0,57753.0,6120.0,60975.0,1,-767.0,-617.0,-617.0,3222.0,0.9471586714313802,-3222.0,1.055789309463441,0.1059685210974376,0.1003690036735762,9625.483957526738,10162.48306252823
1149,101202,3,3375.0,67500.0,67500.0,22500.0,67500.0,1,365243.0,365243.0,365243.0,0.0,0.9999999998518518,0.0,0.9999999998518518,0.20364939717935185,0.1792757260524062,6749999999.999999,6749999999.999999
1150,101203,2,15436.8,0.0,0.0,0.0,119596.5,1,-663.0,-333.0,-333.0,0.0,1.2482973999031497,29695.5,0.0,0.0,0.0,12440.98963250864,9966.36669469442
1151,101204,1,21968.775,239886.0,239886.0,0.0,239886.0,1,-408.0,-78.0,-168.0,0.0,0.9999999999583136,0.0,0.9999999999583136,0.0,0.0,19990.483341263884,19990.483341263884
1152,101205,4,2250.0,45000.0,45000.0,0.0,45000.0,1,-160.0,365243.0,365243.0,0.0,0.9999999997777776,0.0,0.9999999997777776,0.0,0.0,4500000000.0,4500000000.0
1153,101206,5,12942.135,157500.0,173092.5,4.05,157500.0,1,-727.0,-217.0,-217.0,-15592.5,1.0989999999302222,15592.5,0.9099181073177685,0.00024344062738951064,0.0002647915500342977,9616.244657641855,8749.995138891589
1154,101207,5,14337.99,198000.0,224136.0,13819.5,198000.0,1,-925.0,-235.0,-865.0,-26136.0,1.1319999999428283,26136.0,0.8833922261089967,0.08753277846897398,0.1000065129535549,9338.996108751622,8249.996562501432
1155,101208,9,4041.495,60426.0,37971.0,29250.0,60426.0,1,-356.0,-26.0,-26.0,22455.0,0.6283884419573712,-22455.0,1.5913723627001204,0.7703247212951134,0.4840631515433649,3164.2473631271973,5035.495803753497
1156,101209,3,14010.93,126900.0,142474.5,0.0,126900.0,1,-351.0,-21.0,-21.0,-15574.5,1.122730496365427,15574.5,0.8906857015893592,0.0,0.0,11872.865105945748,10574.991187507343
1157,101210,8,24160.5,0.0,0.0,0.0,225000.0,1,365243.0,365243.0,365243.0,0.0,0.9999999999555556,0.0,0.0,0.0,0.0,18749.984375013017,18749.984375013017
1158,101211,8,9206.64,180000.0,221580.0,6750.0,180000.0,1,-667.0,563.0,-397.0,-41580.0,1.2309999999316112,41580.0,0.8123476847724367,0.27277686841131643,0.21431633083636828,5275.713029592135,4285.7132653063645
1159,101212,11,8221.005,78466.5,78916.5,0.0,78466.5,1,-840.0,-510.0,-690.0,-450.0,1.005734931339395,450.0,0.9942977703022438,0.0,0.0,6576.369519692066,6538.869550942041
1160,101213,1,13072.185,90000.0,110146.5,,90000.0,1,-667.0,-337.0,-337.0,-20146.5,1.2238499998640169,20146.5,0.8170935979974766,,,9178.867350943874,7499.993750005207
1161,101215,4,11250.0,0.0,225000.0,0.0,0.0,1,365243.0,365243.0,365243.0,-225000.0,22500000000.0,225000.0,0.0,0.0,0.0,22500000000.0,0.0
1162,101216,1,5625.0,0.0,112500.0,,,1,-2817.0,365243.0,-1356.0,-112500.0,,,0.0,,,11250000000.0,
1163,101217,7,12947.04,109170.0,107982.0,10917.0,109170.0,1,-2144.0,-1814.0,-1814.0,1188.0,0.9891178894394872,-1188.0,1.0110018335453128,0.10110018335453128,0.09999999999083996,8998.492501256249,9097.492418756316
1164,101218,8,25090.245,0.0,0.0,0.0,485586.0,1,-524.0,166.0,365243.0,0.0,0.9999999999794064,0.0,0.0,0.0,0.0,20232.741569691014,20232.741569691014
1165,101219,1,4461.165,38655.0,38227.5,3870.0,38655.0,1,-2507.0,-2177.0,-2177.0,427.5,0.9889406283821132,-427.5,1.0111830485877489,0.10123602116245213,0.10011641440948997,3185.6223453147118,3221.2473156272367
1166,101220,4,7487.685,58365.0,57465.0,6075.0,58365.0,1,-2096.0,-1766.0,-1766.0,900.0,0.9845797993687004,-900.0,1.0156617069493323,0.10571652308262132,0.10408635310475688,4788.746009378326,4863.745946878378
1167,101221,5,17015.49,143955.0,143955.0,0.0,143955.0,1,-2233.0,-1903.0,-1903.0,0.0,0.999999999930534,0.0,0.999999999930534,0.0,0.0,11996.24000313333,11996.24000313333
1168,101222,6,18549.225,328500.0,397881.0,0.0,328500.0,1,-15.0,1395.0,-15.0,-69381.0,1.211205479415184,69381.0,0.8256237417512868,0.0,0.0,8289.185773086298,6843.7485742190465
1169,101223,1,3165.66,39208.5,31365.0,7843.5,39208.5,1,-341.0,-11.0,-251.0,7843.5,0.7999540913832576,-7843.5,1.2500717356129214,0.2500717359317482,0.2000459083616956,2613.7478218768147,3267.372277189769
1170,101224,11,44307.27,0.0,0.0,0.0,540000.0,1,-456.0,54.0,365243.0,0.0,1.0593999999803816,32076.0,0.0,0.0,0.0,31781.982343343145,29999.983333342592
1171,101225,3,2250.0,45000.0,45000.0,0.0,45000.0,1,-331.0,365243.0,365243.0,0.0,0.9999999997777776,0.0,0.9999999997777776,0.0,0.0,4500000000.0,4500000000.0
1172,101226,1,27796.095,450000.0,512370.0,,450000.0,1,-416.0,634.0,365243.0,-62370.0,1.1385999999746976,62370.0,0.8782715615496951,,,14232.496046528877,12499.99652777874
1173,101227,4,9306.495,85869.0,85869.0,0.0,85869.0,1,-1073.0,-803.0,-953.0,0.0,0.9999999998835436,0.0,0.9999999998835436,0.0,0.0,8586.891413108588,8586.891413108588
1174,101228,2,12104.73,124920.0,124920.0,0.0,124920.0,1,-434.0,-104.0,-164.0,0.0,0.9999999999199488,0.0,0.9999999999199488,0.0,0.0,10409.99132500723,10409.99132500723
1175,101229,2,6407.235,75375.0,67837.5,7537.5,75375.0,1,-788.0,-458.0,-488.0,7537.5,0.899999999880597,-7537.5,1.1111111109473208,0.1111111110947321,0.099999999986733,5653.120289066425,6281.244765629362
1176,101230,5,6718.815,27508.5,32679.0,0.0,27508.5,1,-876.0,-726.0,-726.0,-5170.5,1.1879600846327645,5170.5,0.8417791239506168,0.0,0.0,5446.49092251513,4584.742358762735
1177,101231,16,21709.125,450000.0,512370.0,0.0,450000.0,1,-1124.0,-854.0,-884.0,-62370.0,1.1385999999746976,62370.0,0.8782715615496951,0.0,0.0,14232.496046528877,12499.99652777874
1178,101232,5,12504.33,68818.5,68818.5,0.0,68818.5,1,-663.0,-513.0,-513.0,0.0,0.9999999998546902,0.0,0.9999999998546902,0.0,0.0,11469.730883781864,11469.730883781864
1179,101234,3,17400.33,0.0,0.0,0.0,229500.0,1,-821.0,-311.0,-311.0,0.0,1.081176470541125,18630.0,0.0,0.0,0.0,13784.99234167092,12749.992916670602
1180,101236,9,56880.0,2250000.0,2250000.0,0.0,2250000.0,1,-657.0,393.0,-507.0,0.0,0.9999999999955556,0.0,0.9999999999955556,0.0,0.0,37499.993750001035,37499.993750001035
1181,101237,7,3924.585,19755.0,18607.5,2025.0,19755.0,1,-2188.0,-2038.0,-2038.0,1147.5,0.9419134391587378,-1147.5,1.0616686814125118,0.10882708579399324,0.10250569470893156,3101.2448312586152,3292.4945125091463
1182,101238,11,21220.695,373500.0,452385.0,13000.5,373500.0,1,-267.0,63.0,-87.0,-78885.0,1.2112048192446798,78885.0,0.8256241917652967,0.1111111111016148,0.099999999992308,9424.685536523846,7781.248378906587
1183,101239,1,4464.675,24876.0,21424.5,6750.0,24876.0,1,-1018.0,-868.0,-868.0,3451.5,0.8612518086262857,-3451.5,1.161100608573782,0.3150598612266051,0.2713458754336124,3570.7440487599188,4145.993090011517
1184,101240,5,8046.0,90000.0,90000.0,0.0,90000.0,1,-2865.0,-2445.0,-2445.0,0.0,0.9999999998888888,0.0,0.9999999998888888,0.0,0.0,5999.996000002668,5999.996000002668
1185,101241,4,6569.235,74241.0,74241.0,0.0,74241.0,1,-590.0,-260.0,-260.0,0.0,0.9999999998653036,0.0,0.9999999998653036,0.0,0.0,5393.995505003746,5993.620005316662
1186,101242,1,10345.05,94140.0,94140.0,0.0,94140.0,1,-219.0,51.0,365243.0,0.0,0.9999999998937752,0.0,0.9999999998937752,0.0,0.0,9413.990586009417,9413.990586009417
1187,101243,10,37263.195,630000.0,729792.0,1800.0,630000.0,1,-69.0,981.0,365243.0,-99792.0,1.1583999999816128,99792.0,0.8632596684964585,0.10946907491974148,0.10303967021407084,20271.99436889045,17499.995138890237
1188,101244,1,11034.675,119173.5,156298.5,0.0,119173.5,1,-1240.0,-730.0,-730.0,-37125.0,1.311520598009497,37125.0,0.7624737281059977,0.0,0.0,8683.245175974902,6620.746321807599
1189,101245,1,7355.115,29925.0,35770.5,0.0,29925.0,1,-367.0,-217.0,-217.0,-5845.5,1.1953383454652171,5845.5,0.8365832177809693,0.0,0.0,5961.740063766561,4987.491687513853
1190,101246,7,7116.615,0.0,0.0,0.0,69417.0,1,-873.0,-543.0,-723.0,0.0,0.999999999855943,0.0,0.0,0.0,0.0,5784.745179379017,5784.745179379017
1191,101247,6,5331.105,67500.0,76410.0,1890.0,67500.0,1,-288.0,402.0,365243.0,-8910.0,1.1319999998322965,8910.0,0.8833922260327978,0.111140513297968,0.10002381514115856,3183.748673438053,2812.498828125488
1192,101248,2,5265.36,126391.5,112990.5,13401.0,126391.5,1,-1253.0,-1043.0,-1043.0,13401.0,0.8939723002817458,-13401.0,1.1186028912945245,0.11860289138302753,0.10602769963913493,4707.935538360192,5266.31030570404
1193,101249,6,17981.1,184500.0,232164.0,9000.0,184500.0,1,-458.0,52.0,-278.0,-47664.0,1.2583414633464314,47664.0,0.7946968521909212,0.1319696469618432,0.1266624445673545,12897.992834448423,10249.994305558721
1194,101250,2,6557.31,68386.5,68044.5,6840.0,68386.5,1,-185.0,145.0,365243.0,342.0,0.9949990128175884,-342.0,1.005026122463237,0.10052245220399557,0.10001974072367796,5670.370274691438,5698.870250941458
1195,101251,1,19026.045,97357.5,102888.0,9738.0,97357.5,1,-300.0,-150.0,-150.0,-5530.5,1.056806101116318,5530.5,0.9462473756952952,0.09464660600899556,0.10002311068998042,17147.971420047634,16226.222956295072
1196,101252,9,2250.0,45000.0,45000.0,0.0,45000.0,1,-146.0,1624.0,365243.0,0.0,0.9999999997777776,0.0,0.9999999997777776,0.0,0.0,4500000000.0,4500000000.0
1197,101253,3,4149.405,33243.255,36532.755,0.0,33243.255,1,-249.0,21.0,-39.0,-3289.5,1.0989524036984486,3289.5,0.9099575159579512,0.0,0.0,3653.271846728153,3324.322175677825
1198,101254,9,14777.145,0.0,0.0,0.81,110574.81,1,-2283.0,-1953.0,-1953.0,0.0,1.0990070884047636,10947.690000000002,0.0,6.665432326798294e-06,7.32535737503638e-06,10126.866560944532,9214.55982120015
1199,101255,2,33203.115,286110.0,301846.5,0.0,286110.0,1,-594.0,-324.0,-324.0,-15736.5,1.055001572784768,15736.5,0.9478658854434996,0.0,0.0,30184.619815380185,28610.971389028615
1200,101256,2,6397.965,0.0,0.0,9000.0,57555.0,1,-1585.0,-1255.0,-1255.0,0.0,0.9271305705973192,-4194.0,0.0,0.16866250629323615,0.1563721657273265,4446.746294378087,4796.246003128332
1201,101257,3,4726.35,63000.0,40500.0,22500.0,63000.0,1,-2689.0,-2419.0,-2419.0,22500.0,0.6428571427551021,-22500.0,1.5555555551714677,0.5555555554183813,0.3571428570861678,4049.9959500040504,6299.9937000063
1202,101258,1,15391.935,95580.0,86022.0,9558.0,95580.0,1,-297.0,-147.0,-147.0,9558.0,0.8999999999058381,-9558.0,1.1111111109819451,0.11111111109819452,0.09999999998953757,14336.976105039828,15929.97345004425
1203,101259,7,5190.885,23827.5,25245.0,0.0,23827.5,1,-538.0,-388.0,-418.0,-1417.5,1.0594900845411857,1417.5,0.943850267005803,0.0,0.0,4207.492987511689,3971.243381261032
1204,101260,1,6539.805,53370.0,58653.0,0.0,53370.0,1,-1447.0,-1117.0,-1117.0,-5283.0,1.0989881954095957,5283.0,0.9099278807716692,0.0,0.0,4887.745926878394,4447.496293753089
1205,101261,3,10131.435,90436.5,89500.5,9000.0,90436.5,1,-1082.0,-752.0,-812.0,936.0,0.989650196437318,-936.0,1.010458042020943,0.10055809742956094,0.09951734088564712,7458.36878469268,7536.368719692734
1206,101262,2,8321.04,77805.0,77805.0,0.0,77805.0,1,-143.0,127.0,365243.0,0.0,0.9999999998714736,0.0,0.9999999998714736,0.0,0.0,7780.492219507781,7780.492219507781
1207,101263,5,21878.325,0.0,0.0,4500.0,675000.0,1,-1167.0,-1017.0,-1047.0,0.0,1.1715999999826432,115830.0,0.0,0.2332089551030219,0.18910741293111974,13180.497803250366,11249.998125000313
1208,101264,2,44344.755,900000.0,978408.0,0.0,900000.0,1,-473.0,577.0,365243.0,-78408.0,1.0871199999879209,78408.0,0.9198616527980162,0.0,0.0,27177.992450557653,24999.993055557487
1209,101265,5,13006.35,62955.0,66888.0,6295.5,62955.0,1,,,,-3933.0,1.0624731949706179,3933.0,0.9412002151445401,0.09412002151445402,0.09999999998411564,11147.981420030967,10492.482512529146
1210,101266,7,22500.0,0.0,450000.0,0.0,45000.0,1,365243.0,365243.0,365243.0,-450000.0,0.9999999997777776,0.0,0.0,0.0,0.0,45000000000.0,4500000000.0
1211,101267,4,16520.175,149625.0,133875.0,15750.0,149625.0,1,-1494.0,-1224.0,-1224.0,15750.0,0.8947368420454646,-15750.0,1.1176470587400449,0.1176470588147416,0.10526315788770173,13387.486612513389,14962.485037514964
1212,101268,13,2250.0,0.0,0.0,0.0,45000.0,1,-339.0,365243.0,365243.0,0.0,0.9999999997777776,0.0,0.0,0.0,0.0,4500000000.0,4500000000.0
1213,101269,10,26087.04,675000.0,808650.0,0.0,675000.0,1,-364.0,1406.0,365243.0,-133650.0,1.197999999982252,133650.0,0.8347245408911801,0.0,0.0,13477.497753750371,11249.998125000313
1214,101270,1,17341.02,459000.0,459000.0,0.0,459000.0,1,-354.0,696.0,365243.0,0.0,0.9999999999782134,0.0,0.9999999999782134,0.0,0.0,12749.996458334317,12749.996458334317
1215,101271,8,40028.985,226575.0,226575.0,0.0,226575.0,1,-579.0,-429.0,-549.0,0.0,0.9999999999558644,0.0,0.9999999999558644,0.0,0.0,37762.437062604906,37762.437062604906
1216,101272,2,11304.765,60255.0,63238.5,0.0,60255.0,1,-1339.0,-1189.0,-1189.0,-2983.5,1.0495145629326172,2983.5,0.9528214614589496,0.0,0.0,10539.732433779278,10042.483262527896
1217,101273,6,1583.82,15840.0,14256.0,1584.0,15840.0,1,-2499.0,-2229.0,-2229.0,1584.0,0.8999999994318182,-1584.0,1.1111111103317122,0.1111111110331712,0.09999999993686867,1425.5985744014254,1583.9984160015838
1218,101274,9,21783.42,495000.0,563607.0,0.0,495000.0,1,-596.0,634.0,365243.0,-68607.0,1.138599999976998,68607.0,0.8782715615512535,0.0,0.0,13419.211090664023,11785.711479592504
1219,101275,2,5784.03,27751.5,29124.0,0.0,27751.5,1,-2188.0,-2038.0,-2038.0,-1372.5,1.0494567857415071,1372.5,0.9528739180906216,0.0,0.0,4853.991910013484,4625.242291262848
1220,101276,24,21414.24,450000.0,501975.0,0.0,450000.0,1,-801.0,-111.0,-201.0,-51975.0,1.1154999999752109,51975.0,0.8964589869834859,0.0,0.0,16732.49442250186,14999.995000001667
1221,101277,9,22500.0,450000.0,450000.0,3145.5,450000.0,1,-933.0,-243.0,-753.0,0.0,0.9999999999777778,0.0,0.9999999999777778,0.11111111107186243,0.09999999996820856,45000000000.0,45000000000.0
1222,101278,4,8506.26,55305.0,43875.0,13500.0,55305.0,1,-1982.0,-1832.0,-1862.0,11430.0,0.7933279087255531,-11430.0,1.2605128202255242,0.3076923076221784,0.2441008949924779,7312.487812520312,9217.484637525604
1223,101279,6,24084.765,126000.0,130158.0,19665.0,126000.0,1,-1494.0,-1344.0,-1344.0,-4158.0,1.032999999918016,4158.0,0.9680542109614426,0.103498093450726,0.10001144295177372,21692.963845060258,20999.96500005833
1224,101280,4,14888.16,144252.0,121063.5,45000.0,144252.0,1,-1848.0,-1578.0,-1638.0,23188.5,0.8392500623326367,-23188.5,1.1915399768558204,0.3717057576914837,0.3119540803377455,12106.337893662107,14425.185574814426
1225,101281,14,8694.9,45000.0,45000.0,0.0,45000.0,1,-2282.0,-2012.0,-2042.0,0.0,0.9999999997777776,0.0,0.9999999997777776,0.0,0.0,7499.987500020834,7499.987500020834
1226,101282,12,14937.795,0.0,0.0,0.0,351000.0,1,-699.0,-429.0,-519.0,0.0,1.184794871761117,64863.0,0.0,0.0,0.0,8663.810695039438,7312.498476562818
1227,101283,7,27191.925,454500.0,562491.0,3600.0,454500.0,1,-364.0,-34.0,-64.0,-107991.0,1.2376039603688096,107991.0,0.8080129281924865,0.10111223455198508,0.1000125015349106,15624.745659792869,12624.996493056531
1228,101284,9,21937.5,0.0,0.0,,675000.0,1,365243.0,365243.0,365243.0,0.0,0.9999999999851852,0.0,0.0,,,14062.497070313111,14062.497070313111
1229,101285,1,8064.09,71415.0,78957.0,0.0,71415.0,1,-956.0,-626.0,-626.0,-7542.0,1.1056080653776366,7542.0,0.9044796533677216,0.0,0.0,6579.744516879569,5951.245040629134
1230,101286,2,14073.165,72895.5,76743.0,0.0,72895.5,1,-476.0,-326.0,-356.0,-3847.5,1.0527810357219882,3847.5,0.9498651341555756,0.0,0.0,12790.47868253553,12149.229751283747
1231,101287,1,8243.55,90045.0,90045.0,0.0,90045.0,1,-302.0,28.0,-152.0,0.0,0.9999999998889444,0.0,0.9999999998889444,0.0,0.0,7503.743746880211,7503.743746880211
1232,101288,2,2250.0,45000.0,45000.0,,45000.0,1,-161.0,365243.0,365243.0,0.0,0.9999999997777776,0.0,0.9999999997777776,,,4500000000.0,4500000000.0
1233,101289,11,6308.37,58284.0,56781.0,5832.0,58284.0,1,-2447.0,-2177.0,-2237.0,1503.0,0.9742124766704048,-1503.0,1.0264701218670909,0.10271041367663293,0.1000617665053768,5678.094321905677,5828.394171605829
1234,101291,3,15460.47,125104.5,137488.5,0.0,125104.5,1,,,,-12384.0,1.0989892449033416,12384.0,0.9099270120111916,0.0,0.0,11457.36545219546,10425.366312194741
1235,101292,9,2250.0,0.0,0.0,2070.0,0.0,1,-1437.0,365243.0,365243.0,0.0,4500000000.0,45000.0,0.0,0.11330049254882292,0.1017699114543904,4500000000.0,0.0
1236,101293,1,17676.855,138730.5,93730.5,45000.0,138730.5,1,-1683.0,-1533.0,-1533.0,45000.0,0.6756300885042851,-45000.0,1.48009986061313,0.48009986071981897,0.3243699114236329,15621.723963793394,23121.711463814234
1237,101294,2,10139.985,67500.0,72427.5,9000.0,67500.0,1,-2097.0,-1827.0,-1827.0,-4927.5,1.0729999998410369,4927.5,0.9319664490791528,0.12426219321055368,0.13333333331358024,7242.742757257242,6749.993250006751
1238,101295,12,28630.08,450000.0,512716.5,6750.0,450000.0,1,-2435.0,-2105.0,-2105.0,-62716.5,1.1393699999746807,62716.5,0.877678015026283,0.12079239811012825,0.11719665596840087,21363.178598675582,18749.992187503256
1239,101296,5,7722.495,95643.0,76513.5,19129.5,95643.0,1,-368.0,-38.0,-278.0,19129.5,0.7999905899229436,-19129.5,1.2500147031242832,0.2500147032549792,0.2000094099725009,6376.119686566927,7970.243358130535
1240,101297,10,12078.0,180000.0,180000.0,0.0,180000.0,1,-410.0,100.0,365243.0,0.0,0.9999999999444446,0.0,0.9999999999444446,0.0,0.0,9999.994444447531,9999.994444447531
1241,101298,3,13034.52,180000.0,203760.0,39600.0,180000.0,1,-1092.0,-582.0,-1002.0,-23760.0,1.1319999999371109,23760.0,0.8833922261050554,0.2499999999842172,0.19999999998989898,8489.996462501475,7499.996875001302
1242,101299,1,21509.055,134433.0,120987.0,13446.0,134433.0,1,-747.0,-597.0,-597.0,13446.0,0.8999799155787657,-13446.0,1.11113590707174,0.11113590715439378,0.10002008434684788,20164.466392556013,22405.462657562242
1243,101300,2,6750.0,135000.0,135000.0,0.0,135000.0,1,-222.0,365243.0,365243.0,0.0,0.9999999999259259,0.0,0.9999999999259259,0.0,0.0,13499999999.999998,13499999999.999998
1244,101301,3,2250.0,0.0,0.0,0.0,45000.0,1,-457.0,-127.0,-127.0,0.0,0.9999999997777776,0.0,0.0,0.0,0.0,4500000000.0,4500000000.0
1245,101302,16,27643.59,0.0,0.0,2250.0,135000.0,1,-95.0,55.0,365243.0,0.0,1.0329999999234816,4455.0,0.0,0.10364842449620028,0.10227040289890213,23242.461262564564,22499.962500062506
1246,101303,1,5380.065,23625.0,19566.0,4725.0,23625.0,1,-431.0,-341.0,-341.0,4059.0,0.8281904758399193,-4059.0,1.2074517013148054,0.2414903402629611,0.19999999991534392,4891.487771280572,5906.2352344119145
1247,101304,3,9824.58,78142.5,80851.5,7816.5,78142.5,1,-1454.0,-1124.0,-1124.0,-2709.0,1.0346674343622653,2709.0,0.9664941280042432,0.09667724159766024,0.10002879353744393,6737.619385317179,6511.869573442023
1248,101305,9,7244.595,81000.0,91692.0,,81000.0,1,-540.0,150.0,-360.0,-10692.0,1.1319999998602468,10692.0,0.8833922260520665,,,3820.498408125664,3374.9985937505853
1249,101306,7,10909.98,0.0,0.0,0.0,82561.5,1,-615.0,-345.0,-345.0,0.0,1.0880252901064025,7267.5,0.0,0.0,0.0,8982.891017108983,8256.141743858256
1250,101307,4,8602.74,0.0,0.0,9238.5,92353.5,1,-251.0,79.0,-221.0,0.0,0.9949812404516362,-463.5,0.0,0.10053868755027327,0.10003410806303667,7657.4936187553185,7696.118586567844
1251,101308,2,8334.27,43965.0,41526.0,4396.5,43965.0,1,-2572.0,-2422.0,-2422.0,2439.0,0.94452405300932,-2439.0,1.0587342866977951,0.10587342866977954,0.09999999997725464,6920.988465019225,7327.487787520356
1252,101309,3,9000.0,180000.0,180000.0,0.0,180000.0,1,-1929.0,-1659.0,-1659.0,0.0,0.9999999999444446,0.0,0.9999999999444446,0.0,0.0,18000000000.0,18000000000.0
1253,101310,5,27793.35,697500.0,697500.0,0.0,697500.0,1,-309.0,741.0,365243.0,0.0,0.9999999999856632,0.0,0.9999999999856632,0.0,0.0,19374.994618057048,19374.994618057048
